0,0 0
1,0 46
2,0 72
3,0 93
4,0 123
6,0 157
7,0 182
8,0 210
9,0 234
10,0 264
11,0 285
12,0 304
13,0 332
14,0 355
15,0 383
18,0 430
19,0 455
20,0 482
21,0 506
22,0 523
23,0 538
24,0 566
25,0 591
26,0 614
27,0 640
28,0 651
29,0 668
30,0 691
31,0 712
32,0 734
33,0 756
34,0 776
35,0 792
36,0 811
37,0 834
38,0 854
41,0 904
42,0 923
43,0 942
44,0 957
45,0 977
46,0 998
47,0 1015
51,0 1069
53,0 1091
54,0 1108
55,0 1124
56,0 1146
57,0 1164
58,0 1182
59,0 1200
60,0 1221
61,0 1231
