0,0 0
1,0 19
2,0 25
3,0 33
4,0 43
5,0 53
6,0 62
7,0 71
8,0 78
9,0 89
10,0 99
11,0 106
12,0 117
13,0 128
14,0 137
15,0 148
16,0 159
17,0 170
18,0 180
19,0 186
20,0 194
21,0 202
22,0 211
23,0 220
24,0 230
25,0 239
26,0 248
29,0 262
30,0 272
32,0 285
33,0 296
34,0 305
35,0 314
36,0 324
37,0 333
38,0 342
39,0 351
40,0 359
41,0 369
42,0 376
44,0 389
45,0 398
46,0 405
47,0 415
48,0 425
49,0 434
50,0 442
51,0 452
52,0 461
53,0 471
54,0 482
56,0 494
57,0 503
58,0 511
59,0 520
60,0 528
61,0 533
